sample_id,volume_id,slice_idx,mae,mse,pearson,split
file_brain_AXT2_202_2020358_slice005,file_brain_AXT2_202_2020358,5,0.0763314738869667,0.024966536089777946,0.9724361924331388,train
file_brain_AXT2_208_2080414_slice013,file_brain_AXT2_208_2080414,13,0.05652922764420509,0.0062463171780109406,0.9931665883300125,train
file_brain_AXT2_208_2080601_slice013,file_brain_AXT2_208_2080601,13,0.13605275750160217,0.03469829261302948,0.9647548934902472,train
file_brain_AXT2_200_2000407_slice011,file_brain_AXT2_200_2000407,11,0.03506021946668625,0.007472137920558453,0.9873824020421167,train
file_brain_AXT2_202_2020127_slice014,file_brain_AXT2_202_2020127,14,0.06719966232776642,0.010906308889389038,0.9847563403766262,train
file_brain_AXT2_200_6002655_slice008,file_brain_AXT2_200_6002655,8,0.08218976855278015,0.03595481440424919,0.9549800247316796,train
file_brain_AXT2_209_2090406_slice013,file_brain_AXT2_209_2090406,13,0.05037504434585571,0.010573665611445904,0.9800931893272697,train
file_brain_AXT2_207_2070484_slice010,file_brain_AXT2_207_2070484,10,0.06671715527772903,0.02580009028315544,0.9640797761563122,train
file_brain_AXT2_201_2010455_slice003,file_brain_AXT2_201_2010455,3,0.10299915820360184,0.045300424098968506,0.9629588686481948,train
file_brain_AXT2_205_2050062_slice013,file_brain_AXT2_205_2050062,13,0.033629193902015686,0.00538930157199502,0.9900459401488992,train
file_brain_AXT2_207_2070325_slice015,file_brain_AXT2_207_2070325,15,0.09194623678922653,0.014267269521951675,0.9822671152571211,train
